streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
5,0,1.000091,1.0000909566879272,139700,1117498.3560507696,0,252580,123,30,1500,false,true,0,1.000091,1.0000909566879272,139700,1117498.3560507696,0,false,true
5,1.000091,2.000082,0.9999909996986389,121830,974648.7721326704,0,252580,503,728,1500,false,true,1.000091,2.000082,0.9999909996986389,121830,974648.7721326704,0,false,true
5,2.000082,3.000068,0.9999859929084778,119960,959693.4425138825,0,252580,103,36,1500,false,true,2.000082,3.000068,0.9999859929084778,119960,959693.4425138825,0,false,true
5,3.000068,4.000081,1.000012993812561,130600,1044786.4242410371,0,252580,131,32,1500,false,true,3.000068,4.000081,1.000012993812561,130600,1044786.4242410371,0,false,true
5,4.000081,5.000028,0.9999470114707947,152790,1222384.7723712109,0,252580,151,81,1500,false,true,4.000081,5.000028,0.9999470114707947,152790,1222384.7723712109,0,false,true
5,5.000028,6.000105,1.0000770092010498,151470,1211666.6905162246,0,252580,793,1167,1500,false,true,5.000028,6.000105,1.0000770092010498,151470,1211666.6905162246,0,false,true
5,6.000105,7.000081,0.9999759793281555,140940,1127547.0844385044,0,252580,167,115,1500,false,true,6.000105,7.000081,0.9999759793281555,140940,1127547.0844385044,0,false,true
5,7.000081,8.000039,0.9999579787254333,144620,1157008.618976854,0,252580,208,106,1500,false,true,7.000081,8.000039,0.9999579787254333,144620,1157008.618976854,0,false,true
5,8.000039,9.000024,0.9999849796295166,156870,1254978.8502472795,0,252580,150,66,1500,false,true,8.000039,9.000024,0.9999849796295166,156870,1254978.8502472795,0,false,true
5,9.000024,10.000041,1.0000170469284058,140180,1121420.883218491,0,252580,427,231,1500,false,true,9.000024,10.000041,1.0000170469284058,140180,1121420.883218491,0,false,true
5,10.000041,11.000076,1.000035047531128,148280,1186198.4266737173,0,252580,203,104,1500,false,true,10.000041,11.000076,1.000035047531128,148280,1186198.4266737173,0,false,true
5,11.000076,12.000096,1.0000200271606445,151480,1211815.7307716883,0,252580,527,675,1500,false,true,11.000076,12.000096,1.0000200271606445,151480,1211815.7307716883,0,false,true
5,12.000096,13.000039,0.9999430179595947,142980,1143905.1820513036,0,252580,317,88,1500,false,true,12.000096,13.000039,0.9999430179595947,142980,1143905.1820513036,0,false,true
5,13.000039,14.000078,1.000038981437683,162670,1301309.2730936646,0,252580,211,161,1500,false,true,13.000039,14.000078,1.000038981437683,162670,1301309.2730936646,0,false,true
5,14.000078,15.000048,0.999970018863678,154540,1236357.0673897802,0,252580,277,171,1500,false,true,14.000078,15.000048,0.999970018863678,154540,1236357.0673897802,0,false,true
5,15.000048,16.000047,0.9999989867210388,151930,1215441.2315810286,0,252580,107,26,1500,false,true,15.000048,16.000047,0.9999989867210388,151930,1215441.2315810286,0,false,true
5,16.000047,17.000035,0.9999880194664001,159240,1273935.2624242154,0,252580,183,47,1500,false,true,16.000047,17.000035,0.9999880194664001,159240,1273935.2624242154,0,false,true
5,17.000035,18.000104,1.00006902217865,168090,1344627.1909018122,0,252580,324,51,1500,false,true,17.000035,18.000104,1.00006902217865,168090,1344627.1909018122,0,false,true
5,18.000104,19.000085,0.9999809861183167,133890,1071140.3665361956,0,252580,136,59,1500,false,true,18.000104,19.000085,0.9999809861183167,133890,1071140.3665361956,0,false,true
5,19.000085,20.000079,0.9999939799308777,147590,1180727.108058805,0,252580,377,74,1500,false,true,19.000085,20.000079,0.9999939799308777,147590,1180727.108058805,0,false,true
5,20.000079,21.000037,0.9999579787254333,144670,1157408.6357860703,0,252580,424,610,1500,false,true,20.000079,21.000037,0.9999579787254333,144670,1157408.6357860703,0,false,true
5,21.000037,22.000032,0.9999949932098389,133820,1070565.360096112,0,252580,404,59,1500,false,true,21.000037,22.000032,0.9999949932098389,133820,1070565.360096112,0,false,true
5,22.000032,23.000046,1.0000139474868774,138230,1105824.5765262302,0,252580,246,228,1500,false,true,22.000032,23.000046,1.0000139474868774,138230,1105824.5765262302,0,false,true
5,23.000046,24.000079,1.0000330209732056,136620,1092923.9105888328,0,252580,248,248,1500,false,true,23.000046,24.000079,1.0000330209732056,136620,1092923.9105888328,0,false,true
5,24.000079,25.000028,0.9999489784240723,135590,1084775.346947729,0,252580,693,360,1500,false,true,24.000079,25.000028,0.9999489784240723,135590,1084775.346947729,0,false,true
5,25.000028,26.000027,0.9999989867210388,142960,1143681.1588680565,0,252580,527,123,1500,false,true,25.000028,26.000027,0.9999989867210388,142960,1143681.1588680565,0,false,true
5,26.000027,27.000042,1.0000150203704834,147130,1177022.320688676,0,252580,285,167,1500,false,true,26.000027,27.000042,1.0000150203704834,147130,1177022.320688676,0,false,true
5,27.000042,28.000059,1.0000170469284058,154870,1238938.8798976152,0,252580,158,59,1500,false,true,27.000042,28.000059,1.0000170469284058,154870,1238938.8798976152,0,false,true
5,28.000059,29.000032,0.9999729990959167,153450,1227633.147204857,0,252580,338,74,1500,false,true,28.000059,29.000032,0.9999729990959167,153450,1227633.147204857,0,false,true
5,29.000032,30.000017,0.9999849796295166,144800,1158417.3998585204,0,252580,194,81,1500,false,true,29.000032,30.000017,0.9999849796295166,144800,1158417.3998585204,0,false,true
5,30.000017,31.000198,1.000180959701538,146640,1172907.750963454,0,252580,364,278,1500,false,true,30.000017,31.000198,1.000180959701538,146640,1172907.750963454,0,false,true
5,31.000198,32.000053,0.9998549818992615,145300,1162568.5934894062,0,252580,255,174,1500,false,true,31.000198,32.000053,0.9998549818992615,145300,1162568.5934894062,0,false,true
5,32.000053,33.000078,1.0000250339508057,145980,1167810.7650827565,0,252580,659,393,1500,false,true,32.000053,33.000078,1.0000250339508057,145980,1167810.7650827565,0,false,true
5,33.000078,34.000022,0.9999439716339111,144660,1157344.8441406186,0,252580,385,102,1500,false,true,33.000078,34.000022,0.9999439716339111,144660,1157344.8441406186,0,false,true
5,34.000022,35.00006,1.0000380277633667,147120,1176915.2445455778,0,252580,838,1286,1500,false,true,34.000022,35.00006,1.0000380277633667,147120,1176915.2445455778,0,false,true
5,35.00006,36.00003,0.999970018863678,140890,1127153.7933515343,0,252580,266,188,1500,false,true,35.00006,36.00003,0.999970018863678,140890,1127153.7933515343,0,false,true
5,36.00003,37.000138,1.000108003616333,137990,1103800.7855234523,0,252580,340,169,1500,false,true,36.00003,37.000138,1.000108003616333,137990,1103800.7855234523,0,false,true
5,37.000138,38.000078,0.9999399781227112,150580,1204712.3090943848,0,252580,301,242,1500,false,true,37.000138,38.000078,0.9999399781227112,150580,1204712.3090943848,0,false,true
5,38.000078,39.000015,0.9999369978904724,155300,1242478.2787526036,0,252580,1210,1494,1500,false,true,38.000078,39.000015,0.9999369978904724,155300,1242478.2787526036,0,false,true
5,39.000015,40.000038,1.0000230073928833,145180,1161413.2789083922,0,252580,479,449,1500,false,true,39.000015,40.000038,1.0000230073928833,145180,1161413.2789083922,0,false,true
5,40.000038,41.000017,0.9999790191650391,146260,1170104.5497704458,0,252580,354,104,1500,false,true,40.000038,41.000017,0.9999790191650391,146260,1170104.5497704458,0,false,true
5,41.000017,42.000034,1.0000170469284058,143020,1144140.49591888,0,252580,236,128,1500,false,true,41.000017,42.000034,1.0000170469284058,143020,1144140.49591888,0,false,true
5,42.000034,43.00004,1.0000059604644775,150140,1201112.8408095788,0,252580,253,172,1500,false,true,42.000034,43.00004,1.0000059604644775,150140,1201112.8408095788,0,false,true
5,43.00004,44.000092,1.0000519752502441,153050,1224336.3648110558,0,252580,203,143,1500,false,true,43.00004,44.000092,1.0000519752502441,153050,1224336.3648110558,0,false,true
5,44.000092,45.000072,0.9999799728393555,144640,1157143.1742922403,0,252580,276,192,1500,false,true,44.000092,45.000072,0.9999799728393555,144640,1157143.1742922403,0,false,true
5,45.000072,46.00001,0.9999380111694336,147640,1181193.2207864295,0,252580,324,111,1500,false,true,45.000072,46.00001,0.9999380111694336,147640,1181193.2207864295,0,false,true
5,46.00001,47.000032,1.000022053718567,147310,1178454.0107069039,0,252580,375,102,1500,false,true,46.00001,47.000032,1.000022053718567,147310,1178454.0107069039,0,false,true
5,47.000032,48.000096,1.0000640153884888,157270,1258079.463554391,0,252580,191,90,1500,false,true,47.000032,48.000096,1.0000640153884888,157270,1258079.463554391,0,false,true
5,48.000096,49.000048,0.9999520182609558,137700,1101652.8592200084,0,252580,406,372,1500,false,true,48.000096,49.000048,0.9999520182609558,137700,1101652.8592200084,0,false,true
5,49.000048,50.00003,0.9999819993972778,144460,1155700.8033110262,0,252580,157,50,1500,false,true,49.000048,50.00003,0.9999819993972778,144460,1155700.8033110262,0,false,true
5,50.00003,51.000098,1.000067949295044,146210,1169600.5264687433,0,252580,171,113,1500,false,true,50.00003,51.000098,1.000067949295044,146210,1169600.5264687433,0,false,true
5,51.000098,52.000052,0.9999539852142334,148660,1189334.7269826669,0,252580,242,134,1500,false,true,51.000098,52.000052,0.9999539852142334,148660,1189334.7269826669,0,false,true
5,52.000052,53.000076,1.0000239610671997,143030,1144212.5834453972,0,252580,324,127,1500,false,true,52.000052,53.000076,1.0000239610671997,143030,1144212.5834453972,0,false,true
5,53.000076,54.000063,0.999987006187439,142910,1143294.8557590577,0,252580,537,692,1500,false,true,53.000076,54.000063,0.999987006187439,142910,1143294.8557590577,0,false,true
5,54.000063,55.000035,0.9999719858169556,149840,1198753.5821022743,0,252580,163,49,1500,false,true,54.000063,55.000035,0.9999719858169556,149840,1198753.5821022743,0,false,true
5,55.000035,56.000071,1.0000360012054443,150740,1205876.5869892512,0,252580,295,156,1500,false,true,55.000035,56.000071,1.0000360012054443,150740,1205876.5869892512,0,false,true
5,56.000071,57.000053,0.9999819993972778,141650,1133220.3986501927,0,252580,633,305,1500,false,true,56.000071,57.000053,0.9999819993972778,141650,1133220.3986501927,0,false,true
