streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
502,0,1.000007,1.0000070333480835,232830,1862626.8994966662,1390883472,1069682436,1,0,-1935217968,false,true,0,1.000007,1.0000070333480835,232830,1862626.8994966662,1390883472,false,true
502,1.000007,2.000015,1.0000079870224,218080,1744626.0656325344,0,1069682436,1,0,909651505,false,true,1.000007,2.000015,1.0000079870224,218080,1744626.0656325344,0,false,true
502,2.000015,3.000027,1.0000120401382446,240880,1927016.7984513468,0,1069682436,1,0,876031537,false,true,2.000015,3.000027,1.0000120401382446,240880,1927016.7984513468,0,false,true
502,3.000027,4.000011,0.9999840259552002,234150,1873229.9230587112,0,1069682436,1,0,859385393,false,true,3.000027,4.000011,0.9999840259552002,234150,1873229.9230587112,0,false,true
502,4.000011,5.000024,1.000012993812561,229200,1833576.1748548676,0,1069682436,1,0,926428721,false,true,4.000011,5.000024,1.000012993812561,229200,1833576.1748548676,0,false,true
502,5.000024,6.000016,0.9999920129776001,240700,1925615.379933173,0,1069682436,1,0,859319857,false,true,5.000024,6.000016,0.9999920129776001,240700,1925615.379933173,0,false,true
502,6.000016,7.01644,1.0164239406585693,249560,1964219.7710400496,0,1069682436,1,0,859385393,false,true,6.000016,7.01644,1.0164239406585693,249560,1964219.7710400496,0,false,true
502,7.01644,8.004971,0.9885309934616089,238760,1932240.8833245963,0,1069682436,1,0,909717041,false,true,7.01644,8.004971,0.9885309934616089,238760,1932240.8833245963,0,false,true
502,8.004971,9.004596,0.999625027179718,247860,1983623.805012544,0,1069682436,1,0,859385393,false,true,8.004971,9.004596,0.999625027179718,247860,1983623.805012544,0,false,true
502,9.004596,10.000022,0.9954259991645813,257440,2068983.5324056912,0,1069682436,1,0,943271473,false,true,9.004596,10.000022,0.9954259991645813,257440,2068983.5324056912,0,false,true
502,10.000022,11.00002,0.9999979734420776,231930,1855443.7601642516,0,1069682436,1,0,925904434,false,true,10.000022,11.00002,0.9999979734420776,231930,1855443.7601642516,0,false,true
502,11.00002,12.008389,1.008368968963623,246060,1952142.5793409287,0,1069682436,1,0,909651505,false,true,11.00002,12.008389,1.008368968963623,246060,1952142.5793409287,0,false,true
502,12.008389,13.00001,0.9916210174560547,255400,2060464.5968897566,0,1069682436,1,0,892939825,false,true,12.008389,13.00001,0.9916210174560547,255400,2060464.5968897566,0,false,true
502,13.00001,14.005112,1.0051020383834839,232900,1853742.1364666657,0,1069682436,1,0,909127218,false,true,13.00001,14.005112,1.0051020383834839,232900,1853742.1364666657,0,false,true
502,14.005112,15.000019,0.994907021522522,246770,1984265.8231308004,0,1069682436,1,0,892874289,false,true,14.005112,15.000019,0.994907021522522,246770,1984265.8231308004,0,false,true
502,15.000019,16.000011,0.9999920129776001,248510,1988095.8789663184,0,1069682436,1,0,943271473,false,true,15.000019,16.000011,0.9999920129776001,248510,1988095.8789663184,0,false,true
502,16.000011,17.011329,1.0113179683685303,246790,1952224.7816727667,0,1069682436,1,0,960048689,false,true,16.000011,17.011329,1.0113179683685303,246790,1952224.7816727667,0,false,true
502,17.011329,18.000027,0.9886980056762695,246520,1994704.1348091345,0,1069682436,1,0,892939825,false,true,17.011329,18.000027,0.9886980056762695,246520,1994704.1348091345,0,false,true
502,18.000027,19.004248,1.004220962524414,245300,1954151.599332195,0,1069682436,1,0,960048689,false,true,18.000027,19.004248,1.004220962524414,245300,1954151.599332195,0,false,true
502,19.004248,20.001452,0.9972040057182312,248430,1993012.4514176578,0,1069682436,1,0,892939825,false,true,19.004248,20.001452,0.9972040057182312,248430,1993012.4514176578,0,false,true
502,20.001452,21.015758,1.0143059492111206,245470,1936062.7841405447,0,1069682436,1,0,960048689,false,true,20.001452,21.015758,1.0143059492111206,245470,1936062.7841405447,0,false,true
502,21.015758,22.00002,0.9842619895935059,245470,1995159.8464256665,0,1069682436,1,0,876162609,false,true,21.015758,22.00002,0.9842619895935059,245470,1995159.8464256665,0,false,true
502,22.00002,23.014554,1.0145339965820312,240880,1899433.6379975486,0,1069682436,1,0,808463922,false,true,22.00002,23.014554,1.0145339965820312,240880,1899433.6379975486,0,false,true
502,23.014554,24.001622,0.9870679974555969,245100,1986489.2844813422,0,1069682436,1,0,809053745,false,true,23.014554,24.001622,0.9870679974555969,245100,1986489.2844813422,0,false,true
502,24.001622,25.000027,0.9984049797058105,251820,2017778.3974931787,0,1069682436,1,0,960048689,false,true,24.001622,25.000027,0.9984049797058105,251820,2017778.3974931787,0,false,true
502,25.000027,26.000213,1.0001859664916992,246060,1968113.9967447612,0,1069682436,1,0,842018354,false,true,25.000027,26.000213,1.0001859664916992,246060,1968113.9967447612,0,false,true
502,26.000213,27.000027,0.999813973903656,240320,1922917.712875717,0,1069682436,1,0,926494257,false,true,26.000213,27.000027,0.999813973903656,240320,1922917.712875717,0,false,true
502,27.000027,28.000019,0.9999920129776001,241070,1928575.4035749482,0,1069682436,1,0,842608177,false,true,27.000027,28.000019,0.9999920129776001,241070,1928575.4035749482,0,false,true
502,28.000019,29.000016,0.9999970197677612,247050,1976405.8901485507,0,1069682436,1,0,859385393,false,true,28.000019,29.000016,0.9999970197677612,247050,1976405.8901485507,0,false,true
