streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/omitted,sum/sender
5,32.000006,33.000008,1.0000020265579224,135418,1083341.8045450833,false,false,32.000006,33.000008,1.0000020265579224,135418,1083341.8045450833,false,false
5,33.000008,34.000011,1.0000029802322388,137452,1099612.722898713,false,false,33.000008,34.000011,1.0000029802322388,137452,1099612.722898713,false,false
5,34.000011,35.000009,0.9999979734420776,135629,1085034.1988846518,false,false,34.000011,35.000009,0.9999979734420776,135629,1085034.1988846518,false,false
5,35.000009,36.00001,1.0000009536743164,136343,1090742.9597864535,false,false,35.000009,36.00001,1.0000009536743164,136343,1090742.9597864535,false,false
5,36.00001,37.000008,0.9999979734420776,137246,1097970.2251002581,false,false,36.00001,37.000008,0.9999979734420776,137246,1097970.2251002581,false,false
5,37.000008,38.000009,1.0000009536743164,137035,1096278.9545069174,false,false,37.000008,38.000009,1.0000009536743164,137035,1096278.9545069174,false,false
5,38.000009,39.000011,1.0000020265579224,136429,1091429.7881543161,false,false,38.000009,39.000011,1.0000020265579224,136429,1091429.7881543161,false,false
5,39.000011,40.000008,0.9999970197677612,135233,1081867.2242155797,false,false,39.000011,40.000008,0.9999970197677612,135233,1081867.2242155797,false,false
5,40.000008,41.000006,0.9999979734420776,137126,1097010.2231547586,false,false,40.000008,41.000006,0.9999979734420776,137126,1097010.2231547586,false,false
5,41.000006,42.000007,1.0000009536743164,137403,1099222.951699303,false,false,41.000006,42.000007,1.0000009536743164,137403,1099222.951699303,false,false
5,42.000007,43.000008,1.0000009536743164,137232,1097854.953003928,false,false,42.000007,43.000008,1.0000009536743164,137232,1097854.953003928,false,false
5,43.000008,44.000006,0.9999979734420776,136404,1091234.2114493363,false,false,43.000008,44.000006,0.9999979734420776,136404,1091234.2114493363,false,false
5,44.000006,45.000005,0.9999989867210388,135160,1081281.0956393853,false,false,44.000006,45.000005,0.9999989867210388,135160,1081281.0956393853,false,false
5,45.000005,46.000006,1.0000009536743164,136703,1093622.957039874,false,false,45.000005,46.000006,1.0000009536743164,136703,1093622.957039874,false,false
