streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
5,30.000096,31.000062,0.999966025352478,292032120,2336336336.2035155,0,166440,182,39,1500,false,true,30.000096,31.000062,0.999966025352478,292032120,2336336336.2035155,0,false,true
5,31.000062,32.000145,1.0000829696655273,314278140,2514016532.889136,0,166440,220,74,1500,false,true,31.000062,32.000145,1.0000829696655273,314278140,2514016532.889136,0,false,true
5,32.000145,33.000062,0.9999169707298279,309489340,2476120310.462236,0,166440,252,45,1500,false,true,32.000145,33.000062,0.9999169707298279,309489340,2476120310.462236,0,false,true
5,33.000062,34.000049,0.999987006187439,322267260,2578171580.2782645,0,166440,242,72,1500,false,true,33.000062,34.000049,0.999987006187439,322267260,2578171580.2782645,0,false,true
5,34.000049,35.00002,0.9999709725379944,313494120,2508025761.6225047,0,166440,222,72,1500,false,true,34.000049,35.00002,0.9999709725379944,313494120,2508025761.6225047,0,false,true
5,35.00002,36.000013,0.9999930262565613,296041280,2368346756.242652,0,166440,219,42,1500,false,true,35.00002,36.000013,0.9999930262565613,296041280,2368346756.242652,0,false,true
5,36.000013,37.000024,1.0000109672546387,285180340,2281417699.1111565,0,166440,158,32,1500,false,true,36.000013,37.000024,1.0000109672546387,285180340,2281417699.1111565,0,false,true
5,37.000024,38.00006,1.0000360012054443,287949960,2303516750.6202164,0,166440,218,50,1500,false,true,37.000024,38.00006,1.0000360012054443,287949960,2303516750.6202164,0,false,true
5,38.00006,39.000118,1.0000580549240112,280169620,2241226845.745778,0,166440,176,26,1500,false,true,38.00006,39.000118,1.0000580549240112,280169620,2241226845.745778,0,false,true
5,39.000118,40.00008,0.9999619722366333,276788260,2214390288.3098855,0,166440,176,33,1500,false,true,39.000118,40.00008,0.9999619722366333,276788260,2214390288.3098855,0,false,true
5,40.00008,41.000084,1.0000040531158447,293530080,2348231122.347231,0,166440,299,180,1500,false,true,40.00008,41.000084,1.0000040531158447,293530080,2348231122.347231,0,false,true
5,41.000084,42.000067,0.999983012676239,287044760,2296397089.6408453,0,166440,366,316,1500,false,true,41.000084,42.000067,0.999983012676239,287044760,2296397089.6408453,0,false,true
5,42.000067,43.000032,0.9999650120735168,267385860,2139161724.833164,0,166440,191,52,1500,false,true,42.000067,43.000032,0.9999650120735168,267385860,2139161724.833164,0,false,true
5,43.000032,44.000062,1.0000300407409668,284189000,2273443704.0665836,0,166440,163,33,1500,false,true,43.000032,44.000062,1.0000300407409668,284189000,2273443704.0665836,0,false,true
5,44.000062,45.000065,1.0000029802322388,266629580,2133030283.0743842,0,166440,483,336,1500,false,true,44.000062,45.000065,1.0000029802322388,266629580,2133030283.0743842,0,false,true
5,45.000065,46.000062,0.9999970197677612,281631080,2253055354.6282034,0,166440,331,30,1500,false,true,45.000065,46.000062,0.9999970197677612,281631080,2253055354.6282034,0,false,true
5,46.000062,47.000097,1.000035047531128,273898920,2191114566.8440137,0,166440,213,26,1500,false,true,46.000062,47.000097,1.000035047531128,273898920,2191114566.8440137,0,false,true
5,47.000097,48.00014,1.0000430345535278,276531300,2212155200.8885956,0,166440,245,18,1500,false,true,47.000097,48.00014,1.0000430345535278,276531300,2212155200.8885956,0,false,true
