streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/omitted,sum/sender
502,37.000008,38.000014,1.0000059604644775,211065868,1688516879.6551192,false,false,37.000008,38.000014,1.0000059604644775,211065868,1688516879.6551192,false,false
502,38.000014,39.000009,0.9999949932098389,217431532,1739460965.1160457,false,false,38.000014,39.000009,0.9999949932098389,217431532,1739460965.1160457,false,false
502,39.000009,40.000011,1.0000020265579224,199749968,1597996505.5675218,false,false,39.000009,40.000011,1.0000020265579224,199749968,1597996505.5675218,false,false
502,40.000011,41.00001,0.9999989867210388,219884256,1759075830.43453,false,false,40.000011,41.00001,0.9999989867210388,219884256,1759075830.43453,false,false
502,41.00001,42.000009,0.9999989867210388,224721980,1797777661.6502814,false,false,41.00001,42.000009,0.9999989867210388,224721980,1797777661.6502814,false,false
502,42.000009,43.000042,1.0000330209732056,218888992,1751054114.489004,false,false,42.000009,43.000042,1.0000330209732056,218888992,1751054114.489004,false,false
502,43.000042,44.000006,0.9999639987945557,209210992,1673748192.9525566,false,false,43.000042,44.000006,0.9999639987945557,209210992,1673748192.9525566,false,false
502,44.000006,45.000009,1.0000029802322388,234301632,1874407469.8304298,false,false,44.000006,45.000009,1.0000029802322388,234301632,1874407469.8304298,false,false
502,45.000009,46.000006,0.9999970197677612,203926952,1631420478.0119035,false,false,45.000009,46.000006,0.9999970197677612,203926952,1631420478.0119035,false,false
502,46.000006,47.000066,1.000059962272644,216023212,1728082076.2713914,false,false,46.000006,47.000066,1.000059962272644,216023212,1728082076.2713914,false,false
502,47.000066,48.000007,0.9999409914016724,215849496,1726897869.8227532,false,false,47.000066,48.000007,0.9999409914016724,215849496,1726897869.8227532,false,false
502,48.000007,49.000009,1.0000020265579224,213959364,1711671443.1986763,false,false,48.000007,49.000009,1.0000020265579224,213959364,1711671443.1986763,false,false
502,49.000009,50.00001,1.0000009536743164,211902004,1695214415.3175514,false,false,49.000009,50.00001,1.0000009536743164,211902004,1695214415.3175514,false,false
502,50.00001,51.000009,0.9999989867210388,215174708,1721399408.2578042,false,false,50.00001,51.000009,0.9999989867210388,215174708,1721399408.2578042,false,false
502,51.000009,52.000006,0.9999970197677612,215962232,1727703004.9561944,false,false,51.000009,52.000006,0.9999970197677612,215962232,1727703004.9561944,false,false
502,52.000006,53.000009,1.0000029802322388,226512084,1812091271.547173,false,false,52.000006,53.000009,1.0000029802322388,226512084,1812091271.547173,false,false
502,53.000009,54.000057,1.000048041343689,210667288,1685257341.9728298,false,false,53.000009,54.000057,1.000048041343689,210667288,1685257341.9728298,false,false
502,54.000057,55.000007,0.9999499917030334,211770532,1694248982.5062525,false,false,54.000057,55.000007,0.9999499917030334,211770532,1694248982.5062525,false,false
502,55.000007,56.000006,0.9999989867210388,211812404,1694500949.0021613,false,false,55.000007,56.000006,0.9999989867210388,211812404,1694500949.0021613,false,false
502,56.000006,57.000007,1.0000009536743164,217390768,1739124485.4416451,false,false,56.000006,57.000007,1.0000009536743164,217390768,1739124485.4416451,false,false
502,57.000007,58.000009,1.0000020265579224,207387460,1659096317.7452133,false,false,57.000007,58.000009,1.0000020265579224,207387460,1659096317.7452133,false,false
502,58.000009,59.000007,0.9999979734420776,229500988,1836011624.7839038,false,false,58.000009,59.000007,0.9999979734420776,229500988,1836011624.7839038,false,false
502,59.000007,60.000007,1,220973512,1767788096,false,false,59.000007,60.000007,1,220973512,1767788096,false,false
502,60.000007,61.000016,1.0000089406967163,221810844,1774470886.9939675,false,false,60.000007,61.000016,1.0000089406967163,221810844,1774470886.9939675,false,false
502,61.000016,62.000008,0.9999920129776001,200642908,1605156084.4176016,false,false,61.000016,62.000008,0.9999920129776001,200642908,1605156084.4176016,false,false
502,62.000008,63.000007,0.9999989867210388,217835836,1742688453.8295462,false,false,62.000008,63.000007,0.9999989867210388,217835836,1742688453.8295462,false,false
502,63.000007,64.000007,1,205569984,1644559872,false,false,63.000007,64.000007,1,205569984,1644559872,false,false
502,64.000007,65.000008,1.0000009536743164,206220584,1649763098.6633046,false,false,64.000007,65.000008,1.0000009536743164,206220584,1649763098.6633046,false,false
502,65.000008,66.000008,1,224975936,1799807488,false,false,65.000008,66.000008,1,224975936,1799807488,false,false
502,66.000008,67.000006,0.9999979734420776,208988724,1671913180.228901,false,false,66.000008,67.000006,0.9999979734420776,208988724,1671913180.228901,false,false
502,67.000006,68.00001,1.0000040531158447,211990452,1695916742.2529807,false,false,67.000006,68.00001,1.0000040531158447,211990452,1695916742.2529807,false,false
502,68.00001,69.000009,0.9999989867210388,205523212,1644187362.0204623,false,false,68.00001,69.000009,0.9999989867210388,205523212,1644187362.0204623,false,false
502,69.000009,70.000007,0.9999979734420776,215881828,1727058123.9833236,false,false,69.000009,70.000007,0.9999979734420776,215881828,1727058123.9833236,false,false
502,70.000007,71.000009,1.0000020265579224,209918268,1679342740.7146645,false,false,70.000007,71.000009,1.0000020265579224,209918268,1679342740.7146645,false,false
502,71.000009,72.000041,1.0000319480895996,212131120,1696994744.2598603,false,false,71.000009,72.000041,1.0000319480895996,212131120,1696994744.2598603,false,false
502,72.000041,73.000017,0.9999759793281555,211089172,1688753941.004243,false,false,72.000041,73.000017,0.9999759793281555,211089172,1688753941.004243,false,false
502,73.000017,74.000009,0.9999920129776001,198727944,1589836250.0577414,false,false,73.000017,74.000009,0.9999920129776001,198727944,1589836250.0577414,false,false
502,74.000009,75.000043,1.000033974647522,195834532,1566623030.5347378,false,false,74.000009,75.000043,1.000033974647522,195834532,1566623030.5347378,false,false
502,75.000043,76.000007,0.9999639987945557,231028636,1848295628.8706567,false,false,75.000043,76.000007,0.9999639987945557,231028636,1848295628.8706567,false,false
502,76.000007,77.00001,1.0000029802322388,212547492,1700374868.487999,false,false,76.000007,77.00001,1.0000029802322388,212547492,1700374868.487999,false,false
502,77.00001,78.000013,1.0000029802322388,211989316,1695909473.7959123,false,false,77.00001,78.000013,1.0000029802322388,211989316,1695909473.7959123,false,false
502,78.000013,79.000015,1.0000020265579224,211655324,1693239160.5527647,false,false,78.000013,79.000015,1.0000020265579224,211655324,1693239160.5527647,false,false
502,79.000015,80.00001,0.9999949932098389,202181532,1617460354.2845879,false,false,79.000015,80.00001,0.9999949932098389,202181532,1617460354.2845879,false,false
502,80.00001,81.000006,0.9999960064888,221474576,1771803683.717855,false,false,80.00001,81.000006,0.9999960064888,221474576,1771803683.717855,false,false
502,81.000006,82.000006,1,200243612,1601948896,false,false,81.000006,82.000006,1,200243612,1601948896,false,false
502,82.000006,83.000007,1.0000009536743164,221554728,1772436133.6731818,false,false,82.000006,83.000007,1.0000009536743164,221554728,1772436133.6731818,false,false
502,83.000007,84.000006,0.9999989867210388,220994024,1767953983.4305758,false,false,83.000007,84.000006,0.9999989867210388,220994024,1767953983.4305758,false,false
502,84.000006,85.000009,1.0000029802322388,205111820,1640889669.767706,false,false,84.000006,85.000009,1.0000029802322388,205111820,1640889669.767706,false,false
502,85.000009,86.000008,0.9999989867210388,220121356,1760972632.3565197,false,false,85.000009,86.000008,0.9999989867210388,220121356,1760972632.3565197,false,false
502,86.000008,87.000007,0.9999989867210388,211644124,1693154707.6380432,false,false,86.000008,87.000007,0.9999989867210388,211644124,1693154707.6380432,false,false
502,87.000007,88.000046,1.000038981437683,227237240,1817827058.4878008,false,false,87.000007,88.000046,1.000038981437683,227237240,1817827058.4878008,false,false
502,88.000046,89.000063,1.0000170469284058,210751936,1685986747.104629,false,false,88.000046,89.000063,1.0000170469284058,210751936,1685986747.104629,false,false
502,89.000063,90.000009,0.9999459981918335,211848028,1694875750.3551366,false,false,89.000063,90.000009,0.9999459981918335,211848028,1694875750.3551366,false,false
502,90.000009,91.000008,0.9999989867210388,223626144,1789010964.7671719,false,false,90.000009,91.000008,0.9999989867210388,223626144,1789010964.7671719,false,false
502,91.000008,92.000005,0.9999970197677612,206376540,1651017240.4148066,false,false,91.000008,92.000005,0.9999970197677612,206376540,1651017240.4148066,false,false
502,92.000005,93.000005,1,221518952,1772151616,false,false,92.000005,93.000005,1,221518952,1772151616,false,false
502,93.000005,94.000009,1.0000040531158447,233169380,1865347479.5305748,false,false,93.000005,94.000009,1.0000040531158447,233169380,1865347479.5305748,false,false
502,94.000009,95.000007,0.9999979734420776,221175756,1769409633.8111112,false,false,94.000009,95.000007,0.9999979734420776,221175756,1769409633.8111112,false,false
502,95.000007,96.000084,1.0000770092010498,232007452,1855916693.338231,false,false,95.000007,96.000084,1.0000770092010498,232007452,1855916693.338231,false,false
502,96.000084,97.000011,0.9999269843101501,218887788,1751230171.2790418,false,false,96.000084,97.000011,0.9999269843101501,218887788,1751230171.2790418,false,false
502,97.000011,98.000006,0.9999949932098389,233329600,1866646145.9055576,false,false,97.000011,98.000006,0.9999949932098389,233329600,1866646145.9055576,false,false
502,98.000006,99.000008,1.0000020265579224,208463176,1667702028.3052423,false,false,98.000006,99.000008,1.0000020265579224,208463176,1667702028.3052423,false,false
502,99.000008,100.000008,1,204623492,1636987936,false,false,99.000008,100.000008,1,204623492,1636987936,false,false
502,100.000008,101.000006,0.9999979734420776,214956388,1719654588.979631,false,false,100.000008,101.000006,0.9999979734420776,214956388,1719654588.979631,false,false
502,101.000006,102.000006,1,217930712,1743445696,false,false,101.000006,102.000006,1,217930712,1743445696,false,false
502,102.000006,103.000336,1.0003299713134766,222509580,1779489459.5257225,false,false,102.000006,103.000336,1.0003299713134766,222509580,1779489459.5257225,false,false
502,103.000336,104.00001,0.9996740221977234,215557432,1725021774.807031,false,false,103.000336,104.00001,0.9996740221977234,215557432,1725021774.807031,false,false
502,104.00001,105.000006,0.9999960064888,216872732,1734988784.6971436,false,false,104.00001,105.000006,0.9999960064888,216872732,1734988784.6971436,false,false
502,105.000006,106.000008,1.0000020265579224,212190756,1697522607.8721106,false,false,105.000006,106.000008,1.0000020265579224,212190756,1697522607.8721106,false,false
502,106.000008,107.000059,1.0000510215759277,208628904,1668946079.740873,false,false,106.000008,107.000059,1.0000510215759277,208628904,1668946079.740873,false,false
502,107.000059,108.000007,0.9999480247497559,211355708,1690933550.6944435,false,false,107.000059,108.000007,0.9999480247497559,211355708,1690933550.6944435,false,false
502,108.000007,109.000009,1.0000020265579224,223994104,1791949200.5111513,false,false,108.000007,109.000009,1.0000020265579224,223994104,1791949200.5111513,false,false
502,109.000009,110.000008,0.9999989867210388,229513656,1836111108.4927566,false,false,109.000009,110.000008,0.9999989867210388,229513656,1836111108.4927566,false,false
502,110.000008,111.000007,0.9999989867210388,215742472,1725941524.8602355,false,false,110.000008,111.000007,0.9999989867210388,215742472,1725941524.8602355,false,false
502,111.000007,112.000007,1,226629976,1813039808,false,false,111.000007,112.000007,1,226629976,1813039808,false,false
502,112.000007,113.000009,1.0000020265579224,223544976,1788356183.7926078,false,false,112.000007,113.000009,1.0000020265579224,223544976,1788356183.7926078,false,false
502,113.000009,114.000642,1.0006330013275146,219033468,1751159257.8650818,false,false,113.000009,114.000642,1.0006330013275146,219033468,1751159257.8650818,false,false
502,114.000642,115.000011,0.9993690252304077,210934320,1688539986.128695,false,false,114.000642,115.000011,0.9993690252304077,210934320,1688539986.128695,false,false
502,115.000011,116.00001,0.9999989867210388,216347704,1730783385.7663913,false,false,115.000011,116.00001,0.9999989867210388,216347704,1730783385.7663913,false,false
502,116.00001,117.000006,0.9999960064888,232759648,1862084620.2557862,false,false,116.00001,117.000006,0.9999960064888,232759648,1862084620.2557862,false,false
502,117.000006,118.000006,1,263327088,2106616704,false,false,117.000006,118.000006,1,263327088,2106616704,false,false
502,118.000006,119.000007,1.0000009536743164,232224812,1857796724.266979,false,false,118.000006,119.000007,1.0000009536743164,232224812,1857796724.266979,false,false
502,119.000007,120.000007,1,221587052,1772696416,false,false,119.000007,120.000007,1,221587052,1772696416,false,false
502,120.000007,121.000006,0.9999989867210388,213422604,1707382562.054829,false,false,120.000007,121.000006,0.9999989867210388,213422604,1707382562.054829,false,false
502,121.000006,122.000007,1.0000009536743164,221690532,1773522564.6370804,false,false,121.000006,122.000007,1.0000009536743164,221690532,1773522564.6370804,false,false
502,122.000007,123.000008,1.0000009536743164,210947608,1687579254.599008,false,false,122.000007,123.000008,1.0000009536743164,210947608,1687579254.599008,false,false
502,123.000008,124.00001,1.0000020265579224,223037912,1784299680.0133476,false,false,123.000008,124.00001,1.0000020265579224,223037912,1784299680.0133476,false,false
502,124.00001,125.000009,0.9999989867210388,235587976,1884705717.7326517,false,false,124.00001,125.000009,0.9999989867210388,235587976,1884705717.7326517,false,false
502,125.000009,126.000008,0.9999989867210388,211233188,1689867216.3068974,false,false,125.000009,126.000008,0.9999989867210388,211233188,1689867216.3068974,false,false
502,126.000008,127.000126,1.0001180171966553,208632652,1668864261.318281,false,false,126.000008,127.000126,1.0001180171966553,208632652,1668864261.318281,false,false
502,127.000126,128.000007,0.9998810291290283,220011436,1760300912.5327363,false,false,127.000126,128.000007,0.9998810291290283,220011436,1760300912.5327363,false,false
502,128.000007,129.001045,1.0010379552841187,221264044,1768276959.5860124,false,false,128.000007,129.001045,1.0010379552841187,221264044,1768276959.5860124,false,false
502,129.001045,130.000006,0.9989609718322754,225393104,1805020298.933907,false,false,129.001045,130.000006,0.9989609718322754,225393104,1805020298.933907,false,false
502,130.000006,131.000023,1.0000170469284058,206919816,1655330309.7027225,false,false,130.000006,131.000023,1.0000170469284058,206919816,1655330309.7027225,false,false
502,131.000023,132.000045,1.000022053718567,221354084,1770793619.4158773,false,false,131.000023,132.000045,1.000022053718567,221354084,1770793619.4158773,false,false
502,132.000045,133.000037,0.9999920129776001,212364304,1698928001.3760028,false,false,132.000045,133.000037,0.9999920129776001,212364304,1698928001.3760028,false,false
502,133.000037,134.000008,0.9999709725379944,217621732,1741024393.5194337,false,false,133.000037,134.000008,0.9999709725379944,217621732,1741024393.5194337,false,false
502,134.000008,135.000025,1.0000170469284058,215600368,1724773541.908915,false,false,134.000008,135.000025,1.0000170469284058,215600368,1724773541.908915,false,false
502,135.000025,136.000009,0.9999840259552002,209465600,1675751568.5306292,false,false,135.000025,136.000009,0.9999840259552002,209465600,1675751568.5306292,false,false
502,136.000009,137.000005,0.9999960064888,228005616,1824052212.3729393,false,false,136.000009,137.000005,0.9999960064888,228005616,1824052212.3729393,false,false
502,137.000005,138.000012,1.0000070333480835,203229552,1625824981.0069857,false,false,137.000005,138.000012,1.0000070333480835,203229552,1625824981.0069857,false,false
502,138.000012,139.000008,0.9999960064888,203758760,1630076589.7291179,false,false,138.000012,139.000008,0.9999960064888,203758760,1630076589.7291179,false,false
502,139.000008,140.000008,1,224890344,1799122752,false,false,139.000008,140.000008,1,224890344,1799122752,false,false
502,140.000008,141.000006,0.9999979734420776,218896780,1751177788.8632214,false,false,140.000008,141.000006,0.9999979734420776,218896780,1751177788.8632214,false,false
502,141.000006,142.00001,1.0000040531158447,218615180,1748914351.447531,false,false,141.000006,142.00001,1.0000040531158447,218615180,1748914351.447531,false,false
502,142.00001,143.000009,0.9999989867210388,208478940,1667833209.9803023,false,false,142.00001,143.000009,0.9999989867210388,208478940,1667833209.9803023,false,false
502,143.000009,144.000009,1,216125192,1729001536,false,false,143.000009,144.000009,1,216125192,1729001536,false,false
502,144.000009,145.000006,0.9999970197677612,212750784,1702011344.3890793,false,false,144.000009,145.000006,0.9999970197677612,212750784,1702011344.3890793,false,false
502,145.000006,146.000041,1.000035047531128,210514760,1684059057.8877475,false,false,145.000006,146.000041,1.000035047531128,210514760,1684059057.8877475,false,false
502,146.000041,147.000009,0.9999679923057556,226611800,1812952428.4270086,false,false,146.000041,147.000009,0.9999679923057556,226611800,1812952428.4270086,false,false
502,147.000009,148.000028,1.0000189542770386,204688036,1637473250.8783596,false,false,147.000009,148.000028,1.0000189542770386,204688036,1637473250.8783596,false,false
502,148.000028,149.000009,0.9999809861183167,204240100,1633951867.76749,false,false,148.000028,149.000009,0.9999809861183167,204240100,1633951867.76749,false,false
502,149.000009,150.000009,1,213105836,1704846688,false,false,149.000009,150.000009,1,213105836,1704846688,false,false
502,150.000009,151.000008,0.9999989867210388,212042492,1696341654.8673098,false,false,150.000009,151.000008,0.9999989867210388,212042492,1696341654.8673098,false,false
502,151.000008,152.000007,0.9999989867210388,221073544,1768590144.0751839,false,false,151.000008,152.000007,0.9999989867210388,221073544,1768590144.0751839,false,false
502,152.000007,153.000007,1,236001528,1888012224,false,false,152.000007,153.000007,1,236001528,1888012224,false,false
502,153.000007,154.000142,1.0001349449157715,213624592,1708766146.696261,false,false,153.000007,154.000142,1.0001349449157715,213624592,1708766146.696261,false,false
502,154.000142,155.000007,0.9998649954795837,221729192,1774073043.8804724,false,false,154.000142,155.000007,0.9998649954795837,221729192,1774073043.8804724,false,false
502,155.000007,156.000017,1.0000100135803223,233927820,1871403820.5475276,false,false,155.000007,156.000017,1.0000100135803223,233927820,1871403820.5475276,false,false
502,156.000017,157.000009,0.9999920129776001,235758628,1886084088.1958606,false,false,156.000017,157.000009,0.9999920129776001,235758628,1886084088.1958606,false,false
502,157.000009,158.000005,0.9999960064888,260386396,2083099486.8811314,false,false,157.000009,158.000005,0.9999960064888,260386396,2083099486.8811314,false,false
502,158.000005,159.000009,1.0000040531158447,209312908,1674496477.071797,false,false,158.000005,159.000009,1.0000040531158447,209312908,1674496477.071797,false,false
502,159.000009,160.000007,0.9999979734420776,212100788,1696809742.6832268,false,false,159.000009,160.000007,0.9999979734420776,212100788,1696809742.6832268,false,false
502,160.000007,161.000006,0.9999989867210388,226575820,1812608396.6779532,false,false,160.000007,161.000006,0.9999989867210388,226575820,1812608396.6779532,false,false
502,161.000006,162.000009,1.0000029802322388,200973132,1607780264.441423,false,false,161.000006,162.000009,1.0000029802322388,200973132,1607780264.441423,false,false
502,162.000009,163.000011,1.0000020265579224,198526236,1588206669.4071918,false,false,162.000009,163.000011,1.0000020265579224,198526236,1588206669.4071918,false,false
502,163.000011,164.000007,0.9999960064888,205335876,1642693568.1151624,false,false,163.000011,164.000007,0.9999960064888,205335876,1642693568.1151624,false,false
502,164.000007,165.000008,1.0000009536743164,225870372,1806961252.7474625,false,false,164.000007,165.000008,1.0000009536743164,225870372,1806961252.7474625,false,false
502,165.000008,166.000011,1.0000029802322388,163552140,1308413220.6247382,false,false,165.000008,166.000011,1.0000029802322388,163552140,1308413220.6247382,false,false
502,166.000011,167.000011,1,188044400,1504355200,false,false,166.000011,167.000011,1,188044400,1504355200,false,false
502,167.000011,168.000006,0.9999949932098389,212649684,1701205989.5814106,false,false,167.000011,168.000006,0.9999949932098389,212649684,1701205989.5814106,false,false
502,168.000006,169.00058,1.000573992729187,166643404,1332382454.1588166,false,false,168.000006,169.00058,1.000573992729187,166643404,1332382454.1588166,false,false
502,169.00058,170.00206,1.001479983329773,154662612,1235472417.4178274,false,false,169.00058,170.00206,1.001479983329773,154662612,1235472417.4178274,false,false
502,170.00206,171.000007,0.9979469776153564,163760760,1312781249.2909346,false,false,170.00206,171.000007,0.9979469776153564,163760760,1312781249.2909346,false,false
502,171.000007,172.00002,1.000012993812561,197234848,1577858281.605241,false,false,171.000007,172.00002,1.000012993812561,197234848,1577858281.605241,false,false
502,172.00002,173.000008,0.9999880194664001,161949832,1295614178.1491938,false,false,172.00002,173.000008,0.9999880194664001,161949832,1295614178.1491938,false,false
502,173.000008,174.000038,1.0000300407409668,193802440,1550372945.6479378,false,false,173.000008,174.000038,1.0000300407409668,193802440,1550372945.6479378,false,false
502,174.000038,175.000006,0.9999679923057556,191234436,1529924457.354248,false,false,174.000038,175.000006,0.9999679923057556,191234436,1529924457.354248,false,false
502,175.000006,176.000006,1,202014452,1616115616,false,false,175.000006,176.000006,1,202014452,1616115616,false,false
502,176.000006,177.000193,1.0001870393753052,225053324,1800089904.308805,false,false,176.000006,177.000193,1.0001870393753052,225053324,1800089904.308805,false,false
502,177.000193,178.000006,0.9998130202293396,216793892,1734675485.2243974,false,false,177.000193,178.000006,0.9998130202293396,216793892,1734675485.2243974,false,false
502,178.000006,179.000005,0.9999989867210388,222274752,1778199817.8124642,false,false,178.000006,179.000005,0.9999989867210388,222274752,1778199817.8124642,false,false
502,179.000005,180.000008,1.0000029802322388,217540756,1740320861.439663,false,false,179.000005,180.000008,1.0000029802322388,217540756,1740320861.439663,false,false
502,180.000008,181.000009,1.0000009536743164,192233000,1537862533.3799996,false,false,180.000008,181.000009,1.0000009536743164,192233000,1537862533.3799996,false,false
502,181.000009,182.000011,1.0000020265579224,209645840,1677163321.1313844,false,false,181.000009,182.000011,1.0000020265579224,209645840,1677163321.1313844,false,false
502,182.000011,183.000006,0.9999949932098389,208731356,1669859208.6346562,false,false,182.000011,183.000006,0.9999949932098389,208731356,1669859208.6346562,false,false
502,183.000006,184.000006,1,208025012,1664200096,false,false,183.000006,184.000006,1,208025012,1664200096,false,false
502,184.000006,185.00002,1.0000139474868774,207158076,1657241493.6460147,false,false,184.000006,185.00002,1.0000139474868774,207158076,1657241493.6460147,false,false
502,185.00002,186.000046,1.000025987625122,203743240,1629903562.677228,false,false,185.00002,186.000046,1.000025987625122,203743240,1629903562.677228,false,false
502,186.000046,187.000006,0.9999600052833557,229253280,1834099594.2935712,false,false,186.000046,187.000006,0.9999600052833557,229253280,1834099594.2935712,false,false
502,187.000006,188.000026,1.0000200271606445,203296744,1626341380.9998999,false,false,187.000006,188.000026,1.0000200271606445,203296744,1626341380.9998999,false,false
502,188.000026,189.000006,0.9999799728393555,231987280,1855935409.1165843,false,false,188.000026,189.000006,0.9999799728393555,231987280,1855935409.1165843,false,false
502,189.000006,190.000006,1,239256736,1914053888,false,false,189.000006,190.000006,1,239256736,1914053888,false,false
502,190.000006,191.000009,1.0000029802322388,225195592,1801559366.9346945,false,false,190.000006,191.000009,1.0000029802322388,225195592,1801559366.9346945,false,false
502,191.000009,192.000008,0.9999989867210388,219689572,1757518356.856375,false,false,191.000009,192.000008,0.9999989867210388,219689572,1757518356.856375,false,false
502,192.000008,193.000011,1.0000029802322388,225573816,1804585149.9171586,false,false,192.000008,193.000011,1.0000029802322388,225573816,1804585149.9171586,false,false
